node_id,longitude,latitude,zone_id,borough
1944,-73.975319,40.796135,237,Manhattan
1945,-73.975234,40.735937,136,Manhattan
1946,-73.975224,40.744505,169,Manhattan
1947,-73.975223,40.755225,161,Manhattan
1948,-73.975164,40.724877,3,Manhattan
1949,-73.975135,40.758486,160,Manhattan
1950,-73.975132,40.790255,237,Manhattan
1951,-73.975127,40.73543,136,Manhattan
1952,-73.975109,40.79271,237,Manhattan
1953,-73.975105,40.718764,231,Manhattan
1954,-73.975102,40.752741,161,Manhattan
1955,-73.975071,40.718998,3,Manhattan
1956,-73.975036,40.734923,223,Manhattan
1957,-73.97501,40.787685,237,Manhattan
1958,-73.975003,40.796003,237,Manhattan
1959,-73.974997,40.777533,42,Manhattan
1960,-73.974988,40.782631,238,Manhattan
1961,-73.974976,40.720169,3,Manhattan
1962,-73.974973,40.735364,223,Manhattan
1963,-73.97497,40.748501,169,Manhattan
1964,-73.974966,40.755957,160,Manhattan
1965,-73.974956,40.790184,237,Manhattan
1966,-73.974935,40.7501,169,Manhattan
1967,-73.974932,40.774688,42,Manhattan
1968,-73.974926,40.735165,223,Manhattan
1969,-73.974915,40.761667,160,Manhattan
1970,-73.974905,40.737031,136,Manhattan
1971,-73.974894,40.746049,169,Manhattan
1972,-73.97488,40.734205,223,Manhattan
1973,-73.974834,40.735305,223,Manhattan
1974,-73.974823,40.735325,223,Manhattan
1975,-73.974816,40.735937,136,Manhattan
1976,-73.974774,40.729793,223,Manhattan
1977,-73.974771,40.721619,3,Manhattan
1978,-73.974754,40.755868,161,Manhattan
1979,-73.974748,40.745174,169,Manhattan
1980,-73.974745,40.718848,3,Manhattan
1981,-73.974728,40.720943,3,Manhattan
1982,-73.974691,40.774728,42,Manhattan
1983,-73.974683,40.75911,160,Manhattan
1984,-73.97468,40.790874,237,Manhattan
1985,-73.974651,40.79334,237,Manhattan
1986,-73.974648,40.753367,161,Manhattan
1987,-73.974589,40.724641,3,Manhattan
1988,-73.974582,40.721275,3,Manhattan
1989,-73.974579,40.796268,237,Manhattan
1990,-73.974542,40.783243,238,Manhattan
1991,-73.974532,40.778168,42,Manhattan
1992,-73.974524,40.737381,136,Manhattan
1993,-73.974518,40.749114,232,Manhattan
1994,-73.974518,40.788359,237,Manhattan
1995,-73.974509,40.756586,160,Manhattan
1996,-73.974506,40.732728,223,Manhattan
1997,-73.974496,40.790806,237,Manhattan
1998,-73.97447,40.746654,169,Manhattan
1999,-73.974457,40.762293,162,Manhattan
2000,-73.974457,40.750756,232,Manhattan
2001,-73.974365,40.737411,136,Manhattan
2002,-73.974306,40.745798,169,Manhattan
2003,-73.974296,40.756496,161,Manhattan
2004,-73.974269,40.726109,3,Manhattan
2005,-73.97424,40.796581,237,Manhattan
2006,-73.974225,40.791501,237,Manhattan
2007,-73.974223,40.759739,160,Manhattan
2008,-73.974196,40.793966,237,Manhattan
2009,-73.97419,40.753994,161,Manhattan
2010,-73.974177,40.738196,136,Manhattan
2011,-73.974131,40.726297,3,Manhattan
2012,-73.974126,40.731379,223,Manhattan
2013,-73.974098,40.79652,237,Manhattan
2014,-73.974089,40.76395,162,Manhattan
2015,-73.97407,40.749735,232,Manhattan
2016,-73.974067,40.778805,238,Manhattan
2017,-73.974061,40.783902,238,Manhattan
2018,-73.974059,40.788987,237,Manhattan
2019,-73.974054,40.757211,160,Manhattan
2020,-73.974046,40.791435,237,Manhattan
2021,-73.974044,40.747296,169,Manhattan
2022,-73.974024,40.731018,223,Manhattan
2023,-73.974015,40.743095,136,Manhattan
2024,-73.973988,40.724374,3,Manhattan
2025,-73.973968,40.762967,162,Manhattan
2026,-73.973959,40.751441,232,Manhattan
2027,-73.973911,40.737819,136,Manhattan
2028,-73.97384,40.757121,161,Manhattan
2029,-73.973803,40.73837,136,Manhattan
2030,-73.973799,40.726752,3,Manhattan
2031,-73.973768,40.792128,237,Manhattan
2032,-73.973766,40.760364,160,Manhattan
2033,-73.973752,40.754596,161,Manhattan
2034,-73.973738,40.794595,237,Manhattan
2035,-73.973651,40.797149,150,Manhattan
2036,-73.973638,40.774264,42,Manhattan
2037,-73.973636,40.746312,169,Manhattan
2038,-73.973636,40.76457,42,Manhattan
2039,-73.973602,40.789613,237,Manhattan
2040,-73.973598,40.757838,160,Manhattan
2041,-73.973597,40.784538,238,Manhattan
2042,-73.973594,40.739022,136,Manhattan
2043,-73.973591,40.74792,232,Manhattan
2044,-73.973585,40.739282,136,Manhattan
2045,-73.973579,40.792059,237,Manhattan
2046,-73.973571,40.779478,42,Manhattan
2047,-73.973512,40.743782,136,Manhattan
2048,-73.973503,40.752065,161,Manhattan
2049,-73.973465,40.763659,162,Manhattan
2050,-73.973462,40.797888,150,Manhattan
2051,-73.973435,40.793646,237,Manhattan
2052,-73.973383,40.757747,161,Manhattan
2053,-73.973309,40.760989,160,Manhattan
2054,-73.973296,40.792771,237,Manhattan
2055,-73.973276,40.755243,161,Manhattan
2056,-73.973248,40.795268,237,Manhattan
2057,-73.973193,40.746941,169,Manhattan
2058,-73.973158,40.740302,136,Manhattan
2059,-73.973153,40.798577,150,Manhattan
2060,-73.973144,40.748534,232,Manhattan
2061,-73.973144,40.765122,42,Manhattan
2062,-73.973144,40.758461,160,Manhattan
2063,-73.973143,40.790242,237,Manhattan
2064,-73.973136,40.785171,238,Manhattan
2065,-73.973123,40.792708,237,Manhattan
2066,-73.973096,40.738977,136,Manhattan
2067,-73.973056,40.739423,136,Manhattan
2068,-73.973055,40.729072,223,Manhattan
2069,-73.973045,40.752692,161,Manhattan
2070,-73.973027,40.74445,169,Manhattan
2071,-73.973017,40.778338,42,Manhattan
2072,-73.973015,40.764279,42,Manhattan
2073,-73.972941,40.740673,136,Manhattan
2074,-73.972934,40.794256,237,Manhattan
2075,-73.972929,40.758371,161,Manhattan
2076,-73.972854,40.793385,237,Manhattan
2077,-73.972851,40.761615,162,Manhattan
2078,-73.97282,40.75587,161,Manhattan
2079,-73.972752,40.795949,237,Manhattan
2080,-73.972736,40.74756,232,Manhattan
2081,-73.972702,40.740046,136,Manhattan
2082,-73.972692,40.749157,232,Manhattan
2083,-73.972686,40.75909,160,Manhattan
2084,-73.972686,40.790868,237,Manhattan
2085,-73.972674,40.785804,238,Manhattan
2086,-73.97267,40.793313,237,Manhattan
2087,-73.972588,40.753318,232,Manhattan
2088,-73.972576,40.745068,169,Manhattan
2089,-73.972553,40.764898,236,Manhattan
2090,-73.97253,40.799147,150,Manhattan
2091,-73.97247,40.758999,161,Manhattan
2092,-73.972461,40.742782,136,Manhattan
2093,-73.972447,40.769492,42,Manhattan
2094,-73.972429,40.74181,136,Manhattan
2095,-73.972397,40.794012,237,Manhattan
2096,-73.972362,40.756498,161,Manhattan
2097,-73.97236,40.762289,162,Manhattan
2098,-73.972295,40.796577,237,Manhattan
2099,-73.972289,40.773795,42,Manhattan
2100,-73.972287,40.748172,232,Manhattan
2101,-73.97227,40.742843,136,Manhattan
2102,-73.972256,40.729731,223,Manhattan
2103,-73.972236,40.768855,42,Manhattan
2104,-73.97223,40.759717,160,Manhattan
2105,-73.972228,40.791496,237,Manhattan
2106,-73.972216,40.749806,232,Manhattan
2107,-73.972214,40.793949,237,Manhattan
2108,-73.972177,40.74316,136,Manhattan
2109,-73.972176,40.786487,238,Manhattan
2110,-73.972157,40.753914,232,Manhattan
2111,-73.972122,40.745685,232,Manhattan
2112,-73.972099,40.765518,42,Manhattan
2113,-73.972013,40.759626,161,Manhattan
2114,-73.971924,40.799705,150,Manhattan
2115,-73.971907,40.757125,161,Manhattan
2116,-73.971903,40.794683,237,Manhattan
2117,-73.971896,40.743506,232,Manhattan
2118,-73.971859,40.762978,162,Manhattan
2119,-73.971837,40.797207,150,Manhattan
2120,-73.971827,40.72882,223,Manhattan
2121,-73.971775,40.760343,160,Manhattan
2122,-73.971769,40.792125,237,Manhattan
2123,-73.971726,40.794614,237,Manhattan
2124,-73.971726,40.78206,238,Manhattan
2125,-73.971713,40.750494,232,Manhattan
2126,-73.971682,40.787164,237,Manhattan
2127,-73.971679,40.746297,169,Manhattan
2128,-73.971677,40.75457,161,Manhattan
2129,-73.971664,40.74386,232,Manhattan
2130,-73.971663,40.7283,223,Manhattan
2131,-73.971648,40.766143,42,Manhattan
2132,-73.971622,40.743843,232,Manhattan
2133,-73.971557,40.760251,161,Manhattan
2134,-73.97146,40.800334,150,Manhattan
2135,-73.971452,40.757748,161,Manhattan
2136,-73.971411,40.795362,237,Manhattan
2137,-73.971404,40.763598,236,Manhattan
2138,-73.971382,40.797833,150,Manhattan
2139,-73.97132,40.760969,160,Manhattan
2140,-73.971312,40.792751,237,Manhattan
2141,-73.971275,40.744343,232,Manhattan
2142,-73.971263,40.751122,232,Manhattan
2143,-73.971257,40.782717,238,Manhattan
2144,-73.971246,40.747873,232,Manhattan
2145,-73.971238,40.744514,232,Manhattan
2146,-73.971236,40.744513,232,Manhattan
2147,-73.971236,40.744517,232,Manhattan
2148,-73.971227,40.795291,237,Manhattan
2149,-73.971224,40.801054,150,Manhattan
2150,-73.971223,40.787794,237,Manhattan
2151,-73.97122,40.746922,232,Manhattan
2152,-73.971217,40.755193,232,Manhattan
2153,-73.971205,40.744303,232,Manhattan
2154,-73.971189,40.766767,42,Manhattan
2155,-73.971101,40.760876,161,Manhattan
2156,-73.971012,40.800964,150,Manhattan
2157,-73.970992,40.758375,161,Manhattan
2158,-73.970968,40.744654,232,Manhattan
2159,-73.970954,40.76422,236,Manhattan
2160,-73.970951,40.795995,237,Manhattan
2161,-73.970924,40.798462,150,Manhattan
2162,-73.9709,40.745147,232,Manhattan
2163,-73.970898,40.748365,232,Manhattan
2164,-73.970854,40.793378,237,Manhattan
2165,-73.970828,40.761644,162,Manhattan
2166,-73.970804,40.751748,232,Manhattan
2167,-73.970791,40.78335,238,Manhattan
2168,-73.970772,40.795925,237,Manhattan
2169,-73.970765,40.788422,237,Manhattan
2170,-73.97076,40.755825,161,Manhattan
2171,-73.970736,40.747517,232,Manhattan
2172,-73.970728,40.767394,42,Manhattan
2173,-73.970608,40.761551,161,Manhattan
2174,-73.970586,40.748227,232,Manhattan
2175,-73.970545,40.80159,150,Manhattan
2176,-73.970533,40.759002,161,Manhattan
2177,-73.970497,40.764842,236,Manhattan
2178,-73.970494,40.747834,232,Manhattan
2179,-73.970494,40.796634,150,Manhattan
2180,-73.970467,40.799089,150,Manhattan
2181,-73.970424,40.749046,232,Manhattan
2182,-73.970418,40.74574,232,Manhattan
2183,-73.970364,40.794049,237,Manhattan
2184,-73.970341,40.752379,232,Manhattan
2185,-73.97033,40.76233,162,Manhattan
2186,-73.970329,40.783979,238,Manhattan
2187,-73.970314,40.756452,228,Manhattan
2188,-73.970313,40.79656,150,Manhattan
2189,-73.970303,40.789055,237,Manhattan
2190,-73.970281,40.768025,236,Manhattan
2191,-73.970169,40.74806,232,Manhattan
2192,-73.970109,40.762236,161,Manhattan
2193,-73.970079,40.759627,161,Manhattan
2194,-73.970047,40.802265,23,Manhattan
2195,-73.970042,40.765466,236,Manhattan
2196,-73.970035,40.797251,150,Manhattan
2197,-73.970008,40.79972,150,Manhattan
2198,-73.96995,40.748846,232,Manhattan
2199,-73.969917,40.752956,232,Manhattan
2200,-73.969905,40.749735,232,Manhattan
2201,-73.969877,40.762952,236,Manhattan
2202,-73.969864,40.794734,150,Manhattan
2203,-73.969859,40.784611,238,Manhattan
2204,-73.969859,40.797186,150,Manhattan
2205,-73.969851,40.789674,237,Manhattan
2206,-73.96985,40.757073,228,Manhattan
2207,-73.969825,40.768646,42,Manhattan
2208,-73.969807,40.748785,232,Manhattan
2209,-73.969671,40.748728,232,Manhattan
2210,-73.969655,40.762859,236,Manhattan
2211,-73.969624,40.760253,161,Manhattan
2212,-73.969619,40.746175,232,Manhattan
2213,-73.969585,40.766091,236,Manhattan
2214,-73.969572,40.79787,150,Manhattan
2215,-73.969571,40.749594,232,Manhattan
2216,-73.96956,40.802938,23,Manhattan
2217,-73.969554,40.746233,232,Manhattan
2218,-73.96955,40.800349,150,Manhattan
2219,-73.969494,40.749216,232,Manhattan
2220,-73.96947,40.749236,232,Manhattan
2221,-73.969431,40.753624,232,Manhattan
2222,-73.969426,40.763572,236,Manhattan
2223,-73.969408,40.795358,150,Manhattan
2224,-73.969396,40.790298,237,Manhattan
2225,-73.969394,40.7577,161,Manhattan
2226,-73.969389,40.7978,150,Manhattan
2227,-73.969385,40.782594,42,Manhattan
2228,-73.969365,40.769271,42,Manhattan
2229,-73.969337,40.803652,23,Manhattan
2230,-73.969328,40.785322,237,Manhattan
2231,-73.969204,40.763477,236,Manhattan
2232,-73.969132,40.760929,161,Manhattan
2233,-73.969127,40.766719,236,Manhattan
2234,-73.969121,40.803562,23,Manhattan
2235,-73.969116,40.798508,150,Manhattan
2236,-73.969093,40.800977,150,Manhattan
2237,-73.969014,40.747178,232,Manhattan
2238,-73.968978,40.754251,228,Manhattan
2239,-73.96897,40.764198,236,Manhattan
2240,-73.96897,40.773293,42,Manhattan
2241,-73.96895,40.795986,150,Manhattan
2242,-73.968939,40.798436,150,Manhattan
2243,-73.968936,40.772464,42,Manhattan
2244,-73.968936,40.75833,161,Manhattan
2245,-73.968935,40.790931,237,Manhattan
2246,-73.968904,40.769901,236,Manhattan
2247,-73.968902,40.773103,42,Manhattan
2248,-73.968853,40.750096,232,Manhattan
2249,-73.968844,40.785967,42,Manhattan
2250,-73.968837,40.750089,232,Manhattan
2251,-73.968778,40.747476,232,Manhattan
2252,-73.968746,40.764104,236,Manhattan
2253,-73.968672,40.799141,150,Manhattan
2254,-73.96867,40.767345,236,Manhattan
2255,-73.968653,40.747448,232,Manhattan
2256,-73.968647,40.804206,23,Manhattan
2257,-73.968634,40.761611,161,Manhattan
2258,-73.96862,40.748232,232,Manhattan
2259,-73.9686,40.801654,23,Manhattan
2260,-73.96852,40.754877,228,Manhattan
2261,-73.968516,40.764823,236,Manhattan
2262,-73.968495,40.74784,232,Manhattan
2263,-73.968479,40.758952,161,Manhattan
2264,-73.968472,40.791565,237,Manhattan
2265,-73.968472,40.796641,150,Manhattan
2266,-73.968464,40.799058,150,Manhattan
2267,-73.968441,40.770517,236,Manhattan
2268,-73.968385,40.786596,237,Manhattan
2269,-73.968383,40.750743,232,Manhattan
2270,-73.968375,40.750739,232,Manhattan
2271,-73.968323,40.799816,150,Manhattan
2272,-73.968291,40.764728,236,Manhattan
2273,-73.968215,40.767967,236,Manhattan
2274,-73.968181,40.762236,236,Manhattan
2275,-73.968142,40.748203,232,Manhattan
2276,-73.968114,40.80571,165,Manhattan
2277,-73.96811,40.802328,23,Manhattan
2278,-73.968108,40.799738,150,Manhattan
2279,-73.9681,40.800544,150,Manhattan
2280,-73.968065,40.755504,228,Manhattan
2281,-73.96806,40.765449,236,Manhattan
2282,-73.968048,40.804684,165,Manhattan
2283,-73.968039,40.772773,42,Manhattan
2284,-73.96803,40.797247,150,Manhattan
2285,-73.968024,40.759578,228,Manhattan
2286,-73.968019,40.792186,237,Manhattan
2287,-73.968003,40.748286,232,Manhattan
2288,-73.967996,40.801383,150,Manhattan
2289,-73.967994,40.771147,42,Manhattan
2290,-73.967939,40.751353,232,Manhattan
2291,-73.967927,40.787222,237,Manhattan
2292,-73.967919,40.751345,232,Manhattan
2293,-73.967908,40.802251,23,Manhattan
2294,-73.967898,40.800463,150,Manhattan
2295,-73.967862,40.80266,23,Manhattan
2296,-73.967835,40.765354,236,Manhattan
2297,-73.967807,40.751507,232,Manhattan
2298,-73.967794,40.751552,232,Manhattan
2299,-73.967789,40.801297,150,Manhattan
2300,-73.96776,40.768594,236,Manhattan
2301,-73.967727,40.762851,236,Manhattan
2302,-73.967723,40.805453,165,Manhattan
2303,-73.967719,40.802972,23,Manhattan
2304,-73.967693,40.802161,23,Manhattan
2305,-73.967672,40.751996,232,Manhattan
2306,-73.967609,40.756129,228,Manhattan
2307,-73.967604,40.766076,236,Manhattan
2308,-73.967575,40.79787,150,Manhattan
2309,-73.967534,40.771776,236,Manhattan
2310,-73.967533,40.760255,161,Manhattan
2311,-73.967529,40.792858,237,Manhattan
2312,-73.967519,40.751931,232,Manhattan
2313,-73.967519,40.802901,23,Manhattan
2314,-73.967491,40.787875,237,Manhattan
2315,-73.967401,40.806956,165,Manhattan
2316,-73.967378,40.765981,236,Manhattan
2317,-73.967373,40.806127,165,Manhattan
2318,-73.967319,40.751845,232,Manhattan
2319,-73.967303,40.769226,236,Manhattan
2320,-73.96728,40.803629,23,Manhattan
2321,-73.967271,40.763482,236,Manhattan
2322,-73.967213,40.752675,232,Manhattan
2323,-73.967191,40.81055,165,Manhattan
2324,-73.967152,40.756766,228,Manhattan
2325,-73.967148,40.766703,236,Manhattan
2326,-73.967146,40.803573,23,Manhattan
2327,-73.967136,40.806846,165,Manhattan
2328,-73.967114,40.798501,150,Manhattan
2329,-73.96705,40.807489,165,Manhattan
2330,-73.967039,40.772461,236,Manhattan
2331,-73.967036,40.760934,161,Manhattan
2332,-73.967035,40.788484,237,Manhattan
2333,-73.967016,40.793562,150,Manhattan
2334,-73.967002,40.752312,232,Manhattan
2335,-73.966979,40.807596,165,Manhattan
2336,-73.966921,40.766607,236,Manhattan
2337,-73.9669,40.752832,228,Manhattan
2338,-73.966848,40.769846,236,Manhattan
2339,-73.966838,40.804232,165,Manhattan
2340,-73.966836,40.752523,232,Manhattan
2341,-73.966813,40.764105,236,Manhattan
2342,-73.966705,40.804175,165,Manhattan
2343,-73.966702,40.757381,228,Manhattan
2344,-73.966697,40.787898,42,Manhattan
2345,-73.966694,40.767326,236,Manhattan
2346,-73.966691,40.753125,228,Manhattan
2347,-73.966655,40.799129,150,Manhattan
2348,-73.966616,40.753244,228,Manhattan
2349,-73.966579,40.78911,237,Manhattan
2350,-73.966578,40.761558,140,Manhattan
2351,-73.966537,40.77314,42,Manhattan
2352,-73.966536,40.75335,228,Manhattan
2353,-73.966518,40.808226,165,Manhattan
2354,-73.966466,40.76723,236,Manhattan
2355,-73.966389,40.770476,236,Manhattan
2356,-73.96637,40.804884,165,Manhattan
2357,-73.966359,40.764732,236,Manhattan
2358,-73.96625,40.797316,150,Manhattan
2359,-73.96624,40.758007,228,Manhattan
2360,-73.966239,40.767952,236,Manhattan
2361,-73.966233,40.804826,165,Manhattan
2362,-73.966197,40.799757,150,Manhattan
2363,-73.966157,40.753878,228,Manhattan
2364,-73.966128,40.76218,236,Manhattan
2365,-73.966108,40.789736,237,Manhattan
2366,-73.966074,40.773773,236,Manhattan
2367,-73.96601,40.767856,236,Manhattan
2368,-73.965933,40.7711,236,Manhattan
2369,-73.965901,40.805515,165,Manhattan
2370,-73.9659,40.765357,236,Manhattan
2371,-73.965872,40.808856,165,Manhattan
2372,-73.965783,40.758632,228,Manhattan
2373,-73.96578,40.768583,236,Manhattan
2374,-73.965761,40.805448,165,Manhattan
2375,-73.965705,40.800431,150,Manhattan
2376,-73.965697,40.754504,228,Manhattan
2377,-73.965669,40.762806,236,Manhattan
2378,-73.965664,40.79036,237,Manhattan
2379,-73.965633,40.795458,150,Manhattan
2380,-73.96561,40.774407,42,Manhattan
2381,-73.96555,40.768486,236,Manhattan
2382,-73.965448,40.806139,165,Manhattan
2383,-73.965445,40.765984,236,Manhattan
2384,-73.965434,40.771784,236,Manhattan
2385,-73.96541,40.808662,165,Manhattan
2386,-73.965328,40.769205,236,Manhattan
2387,-73.965293,40.806074,165,Manhattan
2388,-73.965291,40.759311,228,Manhattan
2389,-73.96524,40.75513,228,Manhattan
2390,-73.965214,40.763432,236,Manhattan
2391,-73.965211,40.801107,23,Manhattan
2392,-73.965208,40.790991,237,Manhattan
2393,-73.965148,40.775045,42,Manhattan
2394,-73.965097,40.769107,236,Manhattan
2395,-73.964989,40.806763,165,Manhattan
2396,-73.964989,40.766607,236,Manhattan
2397,-73.964966,40.808476,165,Manhattan
2398,-73.964936,40.772463,236,Manhattan
2399,-73.964889,40.752495,228,Manhattan
2400,-73.964866,40.769839,236,Manhattan
2401,-73.964832,40.806697,165,Manhattan
2402,-73.964811,40.753314,228,Manhattan
2403,-73.964799,40.759985,228,Manhattan
2404,-73.964786,40.755756,228,Manhattan
2405,-73.964756,40.764057,236,Manhattan
2406,-73.964755,40.801732,23,Manhattan
2407,-73.964707,40.791674,237,Manhattan
2408,-73.964687,40.775677,235,Manhattan
2409,-73.964634,40.769742,236,Manhattan
2410,-73.96461,40.808929,165,Manhattan
2411,-73.964532,40.767232,236,Manhattan
2412,-73.964527,40.807401,165,Manhattan
2413,-73.964476,40.773096,236,Manhattan
2414,-73.964442,40.753157,228,Manhattan
2415,-73.964424,40.810755,165,Manhattan
2416,-73.964415,40.770459,236,Manhattan
2417,-73.964381,40.815055,165,Manhattan
2418,-73.964347,40.753935,228,Manhattan
2419,-73.964335,40.791511,42,Manhattan
2420,-73.964329,40.760607,140,Manhattan
2421,-73.964325,40.756381,228,Manhattan
2422,-73.964303,40.794787,150,Manhattan
2423,-73.964299,40.764682,236,Manhattan
2424,-73.96429,40.802369,23,Manhattan
2425,-73.964228,40.77631,235,Manhattan
2426,-73.964188,40.792384,150,Manhattan
2427,-73.964183,40.770361,236,Manhattan
2428,-73.964074,40.767864,236,Manhattan
2429,-73.964028,40.808082,165,Manhattan
2430,-73.96402,40.7538,228,Manhattan
2431,-73.964019,40.811331,165,Manhattan
2432,-73.964011,40.773735,236,Manhattan
2433,-73.963985,40.752901,228,Manhattan
2434,-73.963933,40.797131,150,Manhattan
2435,-73.963916,40.771144,236,Manhattan
2436,-73.963884,40.761233,140,Manhattan
2437,-73.963871,40.757008,228,Manhattan
2438,-73.96386,40.802958,23,Manhattan
2439,-73.963843,40.765309,140,Manhattan
2440,-73.963838,40.808003,165,Manhattan
2441,-73.963824,40.797937,150,Manhattan
2442,-73.963807,40.795464,150,Manhattan
2443,-73.963757,40.776994,42,Manhattan
2444,-73.963683,40.771046,236,Manhattan
2445,-73.96362,40.768485,236,Manhattan
2446,-73.963553,40.790899,42,Manhattan
2447,-73.963549,40.774372,236,Manhattan
2448,-73.963477,40.810373,165,Manhattan
2449,-73.963424,40.761859,140,Manhattan
2450,-73.963423,40.771823,236,Manhattan
2451,-73.963415,40.757632,228,Manhattan
2452,-73.963386,40.765931,140,Manhattan
2453,-73.963374,40.803624,165,Manhattan
2454,-73.963365,40.798566,150,Manhattan
2455,-73.963348,40.796089,150,Manhattan
2456,-73.963333,40.753405,228,Manhattan
2457,-73.96323,40.777677,42,Manhattan
2458,-73.963188,40.771724,236,Manhattan
2459,-73.963154,40.769123,236,Manhattan
2460,-73.963148,40.754238,228,Manhattan
2461,-73.963087,40.775003,235,Manhattan
2462,-73.963066,40.810935,165,Manhattan
2463,-73.963016,40.812624,165,Manhattan
2464,-73.962974,40.762487,140,Manhattan
2465,-73.962962,40.772455,236,Manhattan
2466,-73.962931,40.766556,236,Manhattan
2467,-73.962922,40.758313,228,Manhattan
2468,-73.962915,40.804252,165,Manhattan
2469,-73.962886,40.79672,150,Manhattan
2470,-73.962876,40.799237,150,Manhattan
2471,-73.962834,40.794203,150,Manhattan
2472,-73.962826,40.760784,140,Manhattan
2473,-73.962782,40.78153,42,Manhattan
2474,-73.962768,40.778313,42,Manhattan
2475,-73.962727,40.772356,236,Manhattan
2476,-73.962705,40.769737,236,Manhattan
2477,-73.962659,40.754855,228,Manhattan
2478,-73.96263,40.775628,235,Manhattan
2479,-73.962568,40.791634,42,Manhattan
2480,-73.962566,40.791637,42,Manhattan
2481,-73.96256,40.791635,42,Manhattan
2482,-73.962515,40.763113,140,Manhattan
2483,-73.962495,40.773098,236,Manhattan
2484,-73.962469,40.767186,140,Manhattan
2485,-73.962453,40.804885,165,Manhattan
2486,-73.962432,40.758981,228,Manhattan
2487,-73.962426,40.797348,150,Manhattan
2488,-73.962386,40.761422,140,Manhattan
2489,-73.962381,40.799916,23,Manhattan
2490,-73.962359,40.794852,42,Manhattan
2491,-73.962303,40.778947,235,Manhattan
2492,-73.962258,40.772999,236,Manhattan
2493,-73.962251,40.813712,165,Manhattan
2494,-73.962211,40.770424,236,Manhattan
2495,-73.962209,40.810579,165,Manhattan
2496,-73.962169,40.813922,165,Manhattan
2497,-73.962155,40.776317,235,Manhattan
2498,-73.962106,40.812252,165,Manhattan
2499,-73.962062,40.763738,140,Manhattan
2500,-73.962033,40.755421,228,Manhattan
2501,-73.962032,40.773734,236,Manhattan
2502,-73.962018,40.810499,165,Manhattan
2503,-73.962017,40.767809,236,Manhattan
2504,-73.962012,40.813868,165,Manhattan
2505,-73.961996,40.80551,165,Manhattan
2506,-73.961966,40.759619,228,Manhattan
2507,-73.961962,40.79798,150,Manhattan
2508,-73.961922,40.800544,23,Manhattan
2509,-73.961911,40.754987,228,Manhattan
2510,-73.961899,40.79548,42,Manhattan
2511,-73.961839,40.779584,42,Manhattan
2512,-73.961794,40.773634,236,Manhattan
2513,-73.96179,40.818025,151,Manhattan
2514,-73.961714,40.7711,236,Manhattan
2515,-73.961707,40.811268,165,Manhattan
2516,-73.961629,40.777001,235,Manhattan
2517,-73.961622,40.756059,228,Manhattan
2518,-73.961608,40.764365,140,Manhattan
2519,-73.961572,40.774366,235,Manhattan
2520,-73.961548,40.768451,140,Manhattan
2521,-73.961541,40.806133,165,Manhattan
2522,-73.961522,40.760231,140,Manhattan
2523,-73.961518,40.811185,165,Manhattan
2524,-73.961506,40.79363,42,Manhattan
2525,-73.961474,40.798645,150,Manhattan
2526,-73.961462,40.801176,23,Manhattan
2527,-73.961458,40.793393,42,Manhattan
2528,-73.96144,40.796111,42,Manhattan
2529,-73.961375,40.780223,42,Manhattan
2530,-73.961334,40.774266,235,Manhattan
2531,-73.961252,40.816719,165,Manhattan
2532,-73.96125,40.77173,236,Manhattan
2533,-73.961248,40.811892,165,Manhattan
2534,-73.961219,40.755889,228,Manhattan
2535,-73.961166,40.777636,235,Manhattan
2536,-73.961163,40.756681,228,Manhattan
2537,-73.961147,40.764988,140,Manhattan
2538,-73.961122,40.774985,235,Manhattan
2539,-73.961101,40.76906,140,Manhattan
2540,-73.961091,40.793644,42,Manhattan
2541,-73.961091,40.81877,151,Manhattan
2542,-73.961064,40.760864,140,Manhattan
2543,-73.96106,40.81181,165,Manhattan
2544,-73.961041,40.801752,23,Manhattan
2545,-73.961038,40.818704,151,Manhattan
2546,-73.961036,40.806826,165,Manhattan
2547,-73.96098,40.817638,151,Manhattan
2548,-73.960979,40.796738,42,Manhattan
2549,-73.960976,40.799325,23,Manhattan
2550,-73.960893,40.780876,235,Manhattan
2551,-73.960883,40.774883,235,Manhattan
2552,-73.96078,40.772378,236,Manhattan
2553,-73.960724,40.756496,228,Manhattan
2554,-73.960701,40.778272,235,Manhattan
2555,-73.960692,40.765612,140,Manhattan
2556,-73.960687,40.814192,165,Manhattan
2557,-73.960687,40.81751,165,Manhattan
2558,-73.960671,40.757364,228,Manhattan
2559,-73.960623,40.77567,235,Manhattan
2560,-73.960607,40.761488,140,Manhattan
2561,-73.960604,40.769747,236,Manhattan
2562,-73.960571,40.812437,165,Manhattan
2563,-73.960561,40.815882,165,Manhattan
2564,-73.960523,40.797369,150,Manhattan
2565,-73.960514,40.799954,23,Manhattan
2566,-73.960459,40.81804,151,Manhattan
2567,-73.960416,40.781532,235,Manhattan
2568,-73.960383,40.775568,235,Manhattan
2569,-73.960374,40.817955,151,Manhattan
2570,-73.960367,40.817948,151,Manhattan
2571,-73.960319,40.803992,165,Manhattan
2572,-73.960316,40.773013,236,Manhattan
2573,-73.960279,40.757197,228,Manhattan
2574,-73.960246,40.818129,151,Manhattan
2575,-73.960239,40.818126,151,Manhattan
2576,-73.960236,40.778908,235,Manhattan
2577,-73.960231,40.766242,140,Manhattan
2578,-73.960182,40.758037,228,Manhattan
