ReqID,Oid,Did,ReqTime,Size
1019,1891,1601,333,5
1020,860,670,334,2
1021,1460,774,334,1
1022,411,2555,334,1
1023,31,1166,335,1
1024,988,1344,335,1
1025,1586,2577,335,1
1026,1519,1724,335,1
1027,1451,862,336,1
1028,1532,2170,336,1
1029,2184,1792,337,1
1030,2274,2053,337,1
1031,2167,1691,338,1
1032,2474,2085,338,1
1033,732,1393,338,2
1034,394,827,339,1
1035,677,780,339,1
1036,2577,2300,339,1
1037,1447,2043,339,1
1038,2659,2492,340,2
1039,1242,2350,340,1
1040,1793,383,340,1
1041,257,1135,340,1
1042,705,2381,340,1
1043,2664,2754,341,1
1044,2723,2386,341,2
1045,2032,3669,341,1
1046,1205,119,342,1
1047,1872,2947,342,1
1048,2021,973,342,1
1049,2344,2344,342,1
1050,1059,1966,343,1
1051,1463,1999,344,2
1052,2248,2486,344,1
1053,2048,1081,344,2
1054,937,269,345,1
1055,1242,1407,345,1
1056,1059,566,347,1
1057,2714,2459,347,1
1058,1440,2590,347,4
1059,1735,2083,348,1
1060,2167,2169,348,5
1061,1704,1049,348,1
1062,1718,1282,349,5
1063,2025,1888,349,1
1064,1722,860,349,2
1065,206,2506,349,1
1066,1077,1077,350,5
1067,687,1090,350,1
1068,1654,734,350,1
1069,2597,3276,351,1
1070,2201,1590,351,1
1071,2995,2597,351,3
1072,1324,1804,351,2
1073,2089,1414,351,1
1074,2413,2370,353,1
1075,2630,1724,353,1
1076,3669,3185,353,1
1077,1789,980,353,1
1078,2829,2390,354,2
1079,1840,2205,354,1
1080,2516,3136,354,1
1081,2291,1651,354,1
1082,2587,1695,354,2
1083,701,1247,354,2
1084,1538,1277,355,1
1085,1259,1890,355,1
1086,2142,2831,356,1
1087,1081,1179,356,3
1088,47,417,359,1
1089,2376,1744,359,1
1090,1791,2530,359,1
1091,848,2046,359,1
1092,2652,4091,359,1
1093,2222,2254,360,1
1094,1598,1081,360,1
1095,892,1656,360,1
1096,1524,1397,360,1
1097,530,2677,360,1
1098,1226,1052,360,1
1099,1124,1799,361,3
1100,2572,1573,361,1
1101,2520,2655,361,1
1102,1168,2330,362,1
1103,47,1550,362,1
1104,1745,282,362,1
1105,1946,2791,362,1
1106,2450,1911,363,2
1107,880,1700,363,1
1108,1620,1802,364,1
1109,2185,1721,364,1
1110,1598,1642,364,5
1111,1705,2511,364,3
1112,1782,578,365,1
1113,880,1514,365,1
1114,1059,1700,365,1
1115,1964,86,365,1
1116,2128,1771,365,1
1117,671,1043,365,1
1118,2428,2159,365,1
1119,2681,2740,367,1
1120,2338,1791,367,1
1121,1088,1181,367,1
1122,1924,1257,368,1
1123,47,2377,368,1
1124,3053,3429,369,1
1125,23,39,369,5
1126,20,2115,370,1
1127,1673,1550,370,1
1128,2894,2894,371,1
1129,1333,1783,371,1
1130,2719,2485,372,5
1131,891,1802,372,1
1132,1726,1321,372,1
1133,1831,1316,372,6
1134,1700,374,373,4
1135,1577,1990,373,1
1136,2269,2396,373,1
1137,3091,1563,373,1
1138,1847,2192,374,1
1139,1081,1417,374,1
1140,2210,605,375,2
1141,1925,2640,375,1
1142,238,1077,376,2
1143,1007,1157,377,1
1144,345,493,377,1
1145,409,1135,377,1
1146,687,26,377,5
1147,774,568,377,1
1148,2274,1107,377,1
1149,2104,2518,377,1
1150,1008,19,378,1
1151,1837,1437,378,1
1152,936,3942,378,1
1153,2970,1463,378,1
1154,1181,2898,378,1
1155,45,656,378,1
1156,286,1080,379,1
1157,1059,1889,380,1
1158,2520,2848,380,6
1159,1376,1242,380,5
1160,1369,1899,380,1
1161,943,1025,381,1
1162,2948,3403,381,1
1163,1242,1797,381,2
1164,2238,1059,381,1
1165,2583,873,382,1
1166,2055,895,382,1
1167,2458,1088,382,3
1168,1556,1081,382,1
1169,2049,1811,383,1
1170,1016,295,383,1
1171,1765,1281,383,1
1172,2370,2062,383,1
1173,1060,1611,384,1
1174,943,1966,385,1
1175,533,1933,386,1
1176,3942,3942,386,1
1177,1111,1556,387,2
1178,1853,3509,387,1
1179,484,2118,387,1
1180,1004,865,387,1
1181,2661,1058,388,1
1182,1935,2754,388,1
1183,8,1058,388,1
1184,1964,1596,388,3
1185,2069,2221,388,1
